آمیزد	V$آمیغد+IND PRES 3SG*آمیخت+IND PRES 3SG
آمیزش	V$آمیغد+IMP 2SG PRO3SG*آمیخت+IMP 2SG PRO3SG
آمیزم	V$آمیغد+IMP 2SG PRO1SG#IND PRES 1SG*آمیخت+IMP 2SG PRO1SG#IND PRES 1SG
آمیزند	V$آمیغد+IND PRES 3PL*آمیخت+IND PRES 3PL
آمیزی	V$آمیغد+IND PRES 2SG*آمیخت+IND PRES 2SG
آمیزیم	V$آمیغد+IND PRES 1PL*آمیخت+IND PRES 1PL
آند	V$آمد+IND PRES 3PL
آندم	V$آمد+IND PRES 3PL PRO1SG
آهخت	V$آهخت+IND PAST 3SG
آهختن	V$آهخت+INF
آهخته	V$آهخت+PP
آهنج	V$آهنجید+IMP 2SG*آهیخت+IMP 2SG
آهنجت	V$آهنجید+IMP 2SG PRO2SG*آهیخت+IMP 2SG PRO2SG
آهنجتان	V$آهنجید+IMP 2SG PRO2PL*آهیخت+IMP 2SG PRO2PL
آهنجد	V$آهنجید+IND PRES 3SG*آهیخت+IND PRES 3SG
آهنجی	V$آهنجید+IND PRES 2SG*آهیخت+IND PRES 2SG
آهیخت	V$آهیخت+IND PAST 3SG
آهیخته	V$آهیخت+PP
آور	V$آورد+IMP 2SG
آورای	V$آورد+SUB PRES 2SG
آورت	V$آورد+IMP 2SG PRO2SG
آورد	V$آورد+IND PAST 3SG#IND PRES 3SG
آوردت	V$آورد+IND PRES 3SG PRO2SG#IND PAST 3SG PRO2SG
آوردست	V$آورد+IND 3SG PERF
آوردستت	V$آورد+IND 3SG PERF PRO2SG
آوردست‌شان	V$آورد+IND 3SG PERF PRO3PL
آوردش	V$آورد+IND PRES 3SG PRO3SG#IND PAST 3SG PRO3SG
آوردشان	V$آورد+IND PRES 3SG PRO3PL#IND PAST 3SG PRO3PL
آوردم	V$آورد+IND PRES 3SG PRO1SG#IND PAST 1SG#IND PAST 3SG PRO1SG
آوردمان	V$آورد+IND PAST 3SG PRO1PL#IND PRES 3SG PRO1PL
آوردمت	V$آورد+IND PAST 1SG PRO2SG
آوردمش	V$آورد+IND PAST 1SG PRO3SG
آوردمی	V$آورد+SUB IRRP 1SG
آوردن	V$آورد+INF
آوردند	V$آورد+IND PAST 3PL
آوردندش	V$آورد+IND PAST 3PL PRO3SG
آوردندشان	V$آورد+IND PAST 3PL PRO3PL
آوردنش	V$آورد+INF PRO3SG
آوردنم	V$آورد+INF PRO1SG
آورده	V$آورد+PP
آورده‌ئی	V$آورد+IND 2SG PERF
آورده‌ام	V$آورد+IND 1SG PERF#PP PRO1SG
آورده‌اند	V$آورد+IND 3PL PERF
آورده‌ای	V$آورد+IND 2SG PERF
آورده‌اید	V$آورد+IND 2PL PERF
آورده‌ایم	V$آورد+IND 1PL PERF
آورده‌بود	V$آورد+SUB 3SG PAST#IND 3SG PPERF
آورده‌ست	V$آورد+IND 3SG PERF
آوردی	V$آورد+SUB IRR 3SG#SUB IRRP 3SG#IND PAST 2SG
آوردید	V$آورد+IND PAST 2PL
آوردیم	V$آورد+IND PAST 1PL
آوردیمش	V$آورد+IND PAST 1PL PRO3SG
آوردیی	V$آورد+SUB IRRP 2SG
آورش	V$آورد+IMP 2SG PRO3SG
آورم	V$آورد+IMP 2SG PRO1SG#IND PRES 1SG
آورمت	V$آورد+IND PRES 1SG PRO2SG
آورمش	V$آورد+IND PRES 1SG PRO3SG
آورمشان	V$آورد+IND PRES 1SG PRO3PL
آورند	V$آورد+IND PRES 3PL
آورندت	V$آورد+IND PRES 3PL PRO2SG
آورندش	V$آورد+IND PRES 3PL PRO3SG
آورندم	V$آورد+IND PRES 3PL PRO1SG
آوری	V$آورد+IND PRES 2SG
آورید	V$آورد+IND PRES 2PL#IMP 2PL
آوریدت	V$آورد+IND PRES 2PL PRO2SG#IMP 2PL PRO2SG
آوریدش	V$آورد+IND PRES 2PL PRO3SG#IMP 2PL PRO3SG
آوریدم	V$آورد+IMP 2PL PRO1SG#IND PRES 2PL PRO1SG
آوریدی	V$آورد+SUB IRR 2PL
آوریم	V$آورد+IND PRES 1PL
آوریمش	V$آورد+IND PRES 1PL PRO3SG
آویخت	V$آویخت+IND PAST 3SG
آویختست	V$آویخت+IND 3SG PERF
آویختش	V$آویخت+IND PAST 3SG PRO3SG
آویختم	V$آویخت+IND PAST 3SG PRO1SG#IND PAST 1SG
آویختن	V$آویخت+INF
آویختند	V$آویخت+IND PAST 3PL
آویختندم	V$آویخت+IND PAST 3PL PRO1SG
آویختنش	V$آویخت+INF PRO3SG
آویخته	V$آویخت+PP
آویخته‌ام	V$آویخت+IND 1SG PERF#PP PRO1SG
آویخته‌اند	V$آویخت+IND 3PL PERF
آویخته‌ای	V$آویخت+IND 2SG PERF
آویخته‌ست	V$آویخت+IND 3SG PERF
آویختی	V$آویخت+SUB IRRP 3SG#IND PAST 2SG
آویختیم	V$آویخت+IND PAST 1PL
آویز	V$آویخت+IMP 2SG
آویزت	V$آویخت+IMP 2SG PRO2SG
آویزد	V$آویخت+IND PRES 3SG
آویزدت	V$آویخت+IND PRES 3SG PRO2SG
آویزش	V$آویخت+IMP 2SG PRO3SG
آویزم	V$آویخت+IMP 2SG PRO1SG#IND PRES 1SG
آویزمش	V$آویخت+IND PRES 1SG PRO3SG
آویزند	V$آویخت+IND PRES 3PL
آویزی	V$آویخت+IND PRES 2SG
آویزید	V$آویخت+IND PRES 2PL#IMP 2PL
آویزیم	V$آویخت+IND PRES 1PL
آژدن	V$آژد+INF
آژده	V$آژد+PP
آکن	V$آکند+IMP 2SG
آکند	V$آکند+IND PAST 3SG#IND PRES 3SG
آکندست	V$آکند+IND 3SG PERF
آکندند	V$آکند+IND PAST 3PL
آکنده	V$آکند+PP
آکنده‌اند	V$آکند+IND 3PL PERF
آکنده‌ای	V$آکند+IND 2SG PERF
آکندی	V$آکند+SUB IRR 3SG#SUB IRRP 3SG#IND PAST 2SG
آکنند	V$آکند+IND PRES 3PL
آگاه	V$آگاهید+IMP 2SG
آگاهان	V$آگاهانید+IMP 2SG*آگاهاند+IMP 2SG
آگاهم	V$آگاهید+IND PRES 1SG
آگاهمی	V$آگاهید+SUB IRR 1SG
آگاهند	V$آگاهید+IND PRES 3PL
آگاهی	V$آگاهید+IND PRES 2SG
آگاهیم	V$آگاهید+IND PRES 1PL
آگاهیی	V$آگاهید+SUB IRR 2SG
آگرد	V$آگشت+IMP 2SG
آگن	V$آگند+IMP 2SG
آگند	V$آگند+IND PAST 3SG#IND PRES 3SG
آگندشان	V$آگند+IND PRES 3SG PRO3PL#IND PAST 3SG PRO3PL
آگندن	V$آگند+INF
آگندند	V$آگند+IND PAST 3PL
آگنده	V$آگند+PP
آگنده‌ام	V$آگند+IND 1SG PERF#PP PRO1SG
آگنده‌اند	V$آگند+IND 3PL PERF
آگنده‌ای	V$آگند+IND 2SG PERF
آگنده‌ایم	V$آگند+IND 1PL PERF
آگنده‌ست	V$آگند+IND 3SG PERF
آگندی	V$آگند+SUB IRR 3SG#SUB IRRP 3SG#IND PAST 2SG
آگندیم	V$آگند+IND PAST 1PL
آگنش	V$آگند+IMP 2SG PRO3SG
آگنم	V$آگند+IMP 2SG PRO1SG#IND PRES 1SG
آگنند	V$آگند+IND PRES 3PL
آگنی	V$آگند+IND PRES 2SG
آگنید	V$آگند+IND PRES 2PL#IMP 2PL
آگنیم	V$آگند+IND PRES 1PL
آی	V$آمد+IND PRES 2SG#IMP 2SG
آیام	V$آمد+SUB PRES 1SG
آید	V$آمد+IND PRES 2PL#IND PRES 3SG#IMP 2PL
آیدت	V$آمد+IND PRES 2PL PRO2SG#IMP 2PL PRO2SG#IND PRES 3SG PRO2SG
آیدش	V$آمد+IND PRES 2PL PRO3SG#IND PRES 3SG PRO3SG#IMP 2PL PRO3SG
آیدشان	V$آمد+IND PRES 2PL PRO3PL#IND PRES 3SG PRO3PL#IMP 2PL PRO3PL
آیدم	V$آمد+IND PRES 3SG PRO1SG#IMP 2PL PRO1SG#IND PRES 2PL PRO1SG
آیدمان	V$آمد+IND PRES 2PL PRO1PL#IND PRES 3SG PRO1PL#IMP 2PL PRO1PL
آیدی	V$آمد+SUB IRR 3SG#SUB IRR 2PL
آیم	V$آمد+IND PRES 1SG#IND PRES 1PL
آیمت	V$آمد+IND PRES 1PL PRO2SG#IND PRES 1SG PRO2SG
آیمش	V$آمد+IND PRES 1SG PRO3SG#IND PRES 1PL PRO3SG
آیمی	V$آمد+SUB IRR 1SG#SUB IRR 1PL
آیند	V$آمد+IND PRES 3PL
آیندش	V$آمد+IND PRES 3PL PRO3SG
آیی	V$آمد+SUB IRR 2SG#IND PRES 2SG
آیید	V$آمد+IND PRES 2PL#IMP 2PL
آییم	V$آمد+IND PRES 2SG PRO1SG#IMP 2SG PRO1SG#IND PRES 1PL
اخته	V$اخت+PP
اد	V$روفت+SUB PRES 3SG*الفغد+SUB PRES 3SG*آجست+SUB PRES 3SG*بدن+SUB PRES 3SG
ادمان	V$روفت+SUB PRES 3SG PRO1PL*الفغد+SUB PRES 3SG PRO1PL*آجست+SUB PRES 3SG PRO1PL*بدن+SUB PRES 3SG PRO1PL
ارز	V$ارزید+IMP 2SG
ارزد	V$ارزید+IND PRES 3SG
ارزش	V$ارزید+IMP 2SG PRO3SG
ارزشان	V$ارزید+IMP 2SG PRO3PL
ارزم	V$ارزید+IMP 2SG PRO1SG#IND PRES 1SG
ارزند	V$ارزید+IND PRES 3PL
ارزی	V$ارزید+IND PRES 2SG
ارزید	V$ارزید+IND PRES 2PL#IND PAST 3SG#IMP 2PL
ارزیدم	V$ارزید+IND PRES 2PL PRO1SG#IND PAST 3SG PRO1SG#IND PAST 1SG#IMP 2PL PRO1SG
ارزیدن	V$ارزید+INF
ارزیده‌ام	V$ارزید+IND 1SG PERF#PP PRO1SG
ارزیده‌اند	V$ارزید+IND 3PL PERF
ارزیدی	V$ارزید+SUB IRRP 3SG#IND PAST 2SG#SUB IRR 2PL
ارزیدیی	V$ارزید+SUB IRRP 2SG
از	V$اخت+IMP 2SG
ازای	V$اخت+SUB PRES 2SG
ازدش	V$اخت+IND PRES 3SG PRO3SG
ازدم	V$اخت+IND PRES 3SG PRO1SG
ازشان	V$اخت+IMP 2SG PRO3PL
ازم	V$اخت+IMP 2SG PRO1SG#IND PRES 1SG
ازمان	V$اخت+IMP 2SG PRO1PL
ازند	V$اخت+IND PRES 3PL
ازی	V$اخت+IND PRES 2SG
است	V$استید+IMP 2SG*بود+IMP 2SG
استاد	V$استید+SUB PRES 3SG*بود+SUB PRES 3SG
استادت	V$استید+SUB PRES 3SG PRO2SG*بود+SUB PRES 3SG PRO2SG
استادش	V$استید+SUB PRES 3SG PRO3SG*بود+SUB PRES 3SG PRO3SG
استادم	V$استید+SUB PRES 3SG PRO1SG*بود+SUB PRES 3SG PRO1SG
استام	V$استید+SUB PRES 1SG*بود+SUB PRES 1SG
استان	V$استاند+IMP 2SG*استانید+IMP 2SG*استد+IMP 2SG
استانت	V$استاند+IMP 2SG PRO2SG*استانید+IMP 2SG PRO2SG*استد+IMP 2SG PRO2SG
استانش	V$استاند+IMP 2SG PRO3SG*استانید+IMP 2SG PRO3SG*استد+IMP 2SG PRO3SG
استانم	V$استاند+IMP 2SG PRO1SG#IND PRES 1SG*استانید+IMP 2SG PRO1SG#IND PRES 1SG*استد+IMP 2SG PRO1SG#IND PRES 1SG
استانی	V$استاند+IND PRES 2SG*استانید+IND PRES 2SG*استد+IND PRES 2SG
استانید	V$استاند+IND PRES 2PL#IMP 2PL*استانید+IND PRES 2PL#IND PAST 3SG#IMP 2PL*استد+IND PRES 2PL#IMP 2PL
استت	V$استید+IMP 2SG PRO2SG*بود+IMP 2SG PRO2SG
استد	V$استید+IND PRES 3SG*بود+IND PRES 3SG*استد+IND PAST 3SG
استدنم	V$استد+INF PRO1SG
استر	V$استرد+IMP 2SG
استرت	V$استرد+IMP 2SG PRO2SG
استردی	V$استرد+SUB IRR 3SG#SUB IRRP 3SG#IND PAST 2SG
استرش	V$استرد+IMP 2SG PRO3SG
استرند	V$استرد+IND PRES 3PL
استری	V$استرد+IND PRES 2SG
استش	V$استید+IMP 2SG PRO3SG*بود+IMP 2SG PRO3SG
استشان	V$استید+IMP 2SG PRO3PL*بود+IMP 2SG PRO3PL
استم	V$استید+IMP 2SG PRO1SG#IND PRES 1SG*بود+IMP 2SG PRO1SG#IND PRES 1SG
استمت	V$استید+IND PRES 1SG PRO2SG*بود+IND PRES 1SG PRO2SG
استند	V$استید+IND PRES 3PL*بود+IND PRES 3PL
استی	V$استید+IND PRES 2SG*بود+IND PRES 2SG
اسپر	V$اسپرد+IMP 2SG
اسپرت	V$اسپرد+IMP 2SG PRO2SG
اسپرد	V$اسپرد+IND PAST 3SG#IND PRES 3SG
اسپردن	V$اسپرد+INF
اسپرده	V$اسپرد+PP
اسپرده‌ای	V$اسپرد+IND 2SG PERF
اسپردیم	V$اسپرد+IND PAST 1PL
اسپرش	V$اسپرد+IMP 2SG PRO3SG
اسپرم	V$اسپرد+IMP 2SG PRO1SG#IND PRES 1SG
اسپرمان	V$اسپرد+IMP 2SG PRO1PL
اسپری	V$اسپرد+IND PRES 2SG
اشناختش	V$اشناخت+IND PAST 3SG PRO3SG
اشنود	V$اشنید+IND PRES 3SG*اشنود+IND PAST 3SG#IND PRES 3SG
اشکرم	V$اشکرد+IMP 2SG PRO1SG#IND PRES 1SG
اشکست	V$اشکست+IND PAST 3SG
اشکستم	V$اشکست+IND PAST 3SG PRO1SG#IND PAST 1SG
اشکستن	V$اشکست+INF
اشکستنش	V$اشکست+INF PRO3SG
اشکسته	V$اشکست+PP
اشکسته‌اش	V$اشکست+PP PRO3SG
اشکسته‌ای	V$اشکست+IND 2SG PERF
اشکستی	V$اشکست+SUB IRRP 3SG#IND PAST 2SG
اشکن	V$اشکست+IMP 2SG
اشکنم	V$اشکست+IMP 2SG PRO1SG#IND PRES 1SG
افت	V$افتاد+IMP 2SG*افتید+IMP 2SG
افتاد	V$افتاد+IND PAST 3SG#SUB PRES 3SG*افتید+SUB PRES 3SG
افتادت	V$افتاد+IND PAST 3SG PRO2SG#SUB PRES 3SG PRO2SG*افتید+SUB PRES 3SG PRO2SG
افتادست	V$افتاد+IND 3SG PERF
افتادش	V$افتاد+SUB PRES 3SG PRO3SG#IND PAST 3SG PRO3SG*افتید+SUB PRES 3SG PRO3SG
افتادشان	V$افتاد+IND PAST 3SG PRO3PL#SUB PRES 3SG PRO3PL*افتید+SUB PRES 3SG PRO3PL
افتادم	V$افتاد+IND PAST 3SG PRO1SG#IND PAST 1SG#SUB PRES 3SG PRO1SG*افتید+SUB PRES 3SG PRO1SG
افتادن	V$افتاد+INF
افتادند	V$افتاد+IND PAST 3PL
افتادنش	V$افتاد+INF PRO3SG
افتادنم	V$افتاد+INF PRO1SG
افتاده	V$افتاد+PP
افتاده‌ئی	V$افتاد+IND 2SG PERF
افتاده‌است	V$افتاد+IND 3SG PERF
افتاده‌استم	V$افتاد+IND 3SG PERF PRO1SG#IND 1SG PERF2
افتاده‌اش	V$افتاد+PP PRO3SG
افتاده‌ام	V$افتاد+IND 1SG PERF#PP PRO1SG
افتاده‌اند	V$افتاد+IND 3PL PERF
افتاده‌ای	V$افتاد+IND 2SG PERF
افتاده‌اید	V$افتاد+IND 2PL PERF
افتاده‌ایم	V$افتاد+IND 1PL PERF
افتاده‌ست	V$افتاد+IND 3SG PERF
افتاده‌ستش	V$افتاد+IND 3SG PERF PRO3SG
افتادی	V$افتاد+SUB IRRP 3SG#IND PAST 2SG
افتادیم	V$افتاد+IND PAST 1PL
افتادیی	V$افتاد+SUB IRRP 2SG
افتتان	V$افتاد+IMP 2SG PRO2PL*افتید+IMP 2SG PRO2PL
افتد	V$افتاد+IND PRES 3SG*افتید+IND PRES 3SG
افتدت	V$افتاد+IND PRES 3SG PRO2SG*افتید+IND PRES 3SG PRO2SG
افتدش	V$افتاد+IND PRES 3SG PRO3SG*افتید+IND PRES 3SG PRO3SG
افتدم	V$افتاد+IND PRES 3SG PRO1SG*افتید+IND PRES 3SG PRO1SG
افتدی	V$افتاد+SUB IRR 3SG*افتید+SUB IRR 3SG
افتم	V$افتاد+IMP 2SG PRO1SG#IND PRES 1SG*افتید+IMP 2SG PRO1SG#IND PRES 1SG
افتند	V$افتاد+IND PRES 3PL*افتید+IND PRES 3PL
افتی	V$افتاد+IND PRES 2SG*افتید+IND PRES 2SG
افتید	V$افتاد+IND PRES 2PL#IMP 2PL*افتید+IND PRES 2PL#IND PAST 3SG#IMP 2PL
افتیم	V$افتاد+IND PRES 1PL*افتید+IND PRES 1PL
افراخت	V$افراخت+IND PAST 3SG
افراختش	V$افراخت+IND PAST 3SG PRO3SG
افراختم	V$افراخت+IND PAST 3SG PRO1SG#IND PAST 1SG
افراختن	V$افراخت+INF
افراختند	V$افراخت+IND PAST 3PL
افراخته	V$افراخت+PP
افراخته‌اش	V$افراخت+PP PRO3SG
افراخته‌ام	V$افراخت+IND 1SG PERF#PP PRO1SG
افراخته‌ای	V$افراخت+IND 2SG PERF
افراخته‌ست	V$افراخت+IND 3SG PERF
افراختی	V$افراخت+SUB IRRP 3SG#IND PAST 2SG
افراختیم	V$افراخت+IND PAST 1PL
افراز	V$افراشت+IMP 2SG*افرازید+IMP 2SG*افراخت+IMP 2SG
افرازد	V$افراشت+IND PRES 3SG*افرازید+IND PRES 3SG*افراخت+IND PRES 3SG
افرازدت	V$افراشت+IND PRES 3SG PRO2SG*افرازید+IND PRES 3SG PRO2SG*افراخت+IND PRES 3SG PRO2SG
افرازدم	V$افراشت+IND PRES 3SG PRO1SG*افرازید+IND PRES 3SG PRO1SG*افراخت+IND PRES 3SG PRO1SG
افرازش	V$افراشت+IMP 2SG PRO3SG*افرازید+IMP 2SG PRO3SG*افراخت+IMP 2SG PRO3SG
افرازشان	V$افراشت+IMP 2SG PRO3PL*افرازید+IMP 2SG PRO3PL*افراخت+IMP 2SG PRO3PL
افرازم	V$افراشت+IMP 2SG PRO1SG#IND PRES 1SG*افرازید+IMP 2SG PRO1SG#IND PRES 1SG*افراخت+IMP 2SG PRO1SG#IND PRES 1SG
افرازی	V$افراشت+IND PRES 2SG*افرازید+IND PRES 2SG*افراخت+IND PRES 2SG
افراشت	V$افراشت+IND PAST 3SG
افراشتست	V$افراشت+IND 3SG PERF
افراشتش	V$افراشت+IND PAST 3SG PRO3SG
افراشتم	V$افراشت+IND PAST 3SG PRO1SG#IND PAST 1SG
افراشتن	V$افراشت+INF
افراشتند	V$افراشت+IND PAST 3PL
افراشته	V$افراشت+PP
افراشته‌ام	V$افراشت+IND 1SG PERF#PP PRO1SG
افراشته‌اند	V$افراشت+IND 3PL PERF
افراشته‌ای	V$افراشت+IND 2SG PERF
افراشتی	V$افراشت+SUB IRRP 3SG#IND PAST 2SG
افراشتیم	V$افراشت+IND PAST 1PL
افروخت	V$افروخت+IND PAST 3SG
افروختست	V$افروخت+IND 3SG PERF
افروختم	V$افروخت+IND PAST 3SG PRO1SG#IND PAST 1SG
افروختن	V$افروخت+INF
افروختند	V$افروخت+IND PAST 3PL
افروختندش	V$افروخت+IND PAST 3PL PRO3SG
افروخته	V$افروخت+PP
افروخته‌ئی	V$افروخت+IND 2SG PERF
افروخته‌ات	V$افروخت+PP PRO2SG
افروخته‌اش	V$افروخت+PP PRO3SG
افروخته‌اند	V$افروخت+IND 3PL PERF
افروخته‌ای	V$افروخت+IND 2SG PERF
افروخته‌ست	V$افروخت+IND 3SG PERF
افروختی	V$افروخت+SUB IRRP 3SG#IND PAST 2SG
افروختیم	V$افروخت+IND PAST 1PL
افروز	V$افروزید+IMP 2SG*افروخت+IMP 2SG
افروزان	V$افروزاند+IMP 2SG
افروزت	V$افروزید+IMP 2SG PRO2SG*افروخت+IMP 2SG PRO2SG
افروزد	V$افروزید+IND PRES 3SG*افروخت+IND PRES 3SG
افروزدم	V$افروزید+IND PRES 3SG PRO1SG*افروخت+IND PRES 3SG PRO1SG
افروزش	V$افروزید+IMP 2SG PRO3SG*افروخت+IMP 2SG PRO3SG
افروزم	V$افروزید+IMP 2SG PRO1SG#IND PRES 1SG*افروخت+IMP 2SG PRO1SG#IND PRES 1SG
افروزند	V$افروزید+IND PRES 3PL*افروخت+IND PRES 3PL
افروزی	V$افروزید+IND PRES 2SG*افروخت+IND PRES 2SG
افروزید	V$افروزید+IND PRES 2PL#IND PAST 3SG#IMP 2PL*افروخت+IND PRES 2PL#IMP 2PL
افروزیم	V$افروزید+IND PRES 1PL*افروخت+IND PRES 1PL
افزا	V$افزایید+IMP 2SG*افزود+IMP 2SG
افزای	V$افزایید+IND PRES 2SG#IMP 2SG*افزود+IND PRES 2SG#IMP 2SG
افزایت	V$افزایید+IMP 2SG PRO2SG*افزود+IMP 2SG PRO2SG
افزاید	V$افزایید+IND PRES 2PL#IND PRES 3SG#IMP 2PL*افزود+IND PRES 2PL#IND PRES 3SG#IMP 2PL
افزایدت	V$افزایید+IND PRES 2PL PRO2SG#IMP 2PL PRO2SG#IND PRES 3SG PRO2SG*افزود+IND PRES 2PL PRO2SG#IMP 2PL PRO2SG#IND PRES 3SG PRO2SG
افزایدم	V$افزایید+IND PRES 3SG PRO1SG#IMP 2PL PRO1SG#IND PRES 2PL PRO1SG*افزود+IND PRES 3SG PRO1SG#IMP 2PL PRO1SG#IND PRES 2PL PRO1SG
افزایش	V$افزایید+IMP 2SG PRO3SG*افزود+IMP 2SG PRO3SG
افزایم	V$افزایید+IMP 2SG PRO1SG#IND PRES 1SG#IND PRES 1PL*افزود+IMP 2SG PRO1SG#IND PRES 1SG#IND PRES 1PL
افزایند	V$افزایید+IND PRES 3PL*افزود+IND PRES 3PL
افزایی	V$افزایید+SUB IRR 2SG#IND PRES 2SG*افزود+SUB IRR 2SG#IND PRES 2SG
افزاییدن	V$افزایید+INF
افزاییی	V$افزایید+SUB IRR 2SG*افزود+SUB IRR 2SG
افزود	V$افزود+IND PAST 3SG
افزودست	V$افزود+IND 3SG PERF
افزودشان	V$افزود+IND PAST 3SG PRO3PL
افزودم	V$افزود+IND PAST 3SG PRO1SG#IND PAST 1SG
افزودمان	V$افزود+IND PAST 3SG PRO1PL
افزودمی	V$افزود+SUB IRRP 1SG
افزودن	V$افزود+INF
افزودند	V$افزود+IND PAST 3PL
افزوده	V$افزود+PP
افزوده‌ام	V$افزود+IND 1SG PERF#PP PRO1SG
افزوده‌اند	V$افزود+IND 3PL PERF
افزوده‌ای	V$افزود+IND 2SG PERF
افزودی	V$افزود+SUB IRRP 3SG#IND PAST 2SG
افزودیم	V$افزود+IND PAST 1PL
افزودیی	V$افزود+SUB IRRP 2SG
افسر	V$افسرد+IMP 2SG
افسرت	V$افسرد+IMP 2SG PRO2SG
افسرتان	V$افسرد+IMP 2SG PRO2PL
افسرد	V$افسرد+IND PAST 3SG#IND PRES 3SG
افسردست	V$افسرد+IND 3SG PERF
افسردن	V$افسرد+INF
افسرده	V$افسرد+PP
افسرده‌ام	V$افسرد+IND 1SG PERF#PP PRO1SG
افسرده‌اند	V$افسرد+IND 3PL PERF
افسرده‌ای	V$افسرد+IND 2SG PERF
افسرده‌ایم	V$افسرد+IND 1PL PERF
افسرده‌ست	V$افسرد+IND 3SG PERF
افسردی	V$افسرد+SUB IRR 3SG#SUB IRRP 3SG#IND PAST 2SG
افسرش	V$افسرد+IMP 2SG PRO3SG
افسرشان	V$افسرد+IMP 2SG PRO3PL
افسرم	V$افسرد+IMP 2SG PRO1SG#IND PRES 1SG
افسرند	V$افسرد+IND PRES 3PL
افسری	V$افسرد+IND PRES 2SG
افسریم	V$افسرد+IND PRES 1PL
افشار	V$افشارد+IMP 2SG
افشارد	V$افشارد+IND PAST 3SG#IND PRES 3SG
افشارش	V$افشارد+IMP 2SG PRO3SG
افشارم	V$افشارد+IMP 2SG PRO1SG#IND PRES 1SG
افشارمت	V$افشارد+IND PRES 1SG PRO2SG
افشارمی	V$افشارد+SUB IRR 1SG
افشاری	V$افشارد+IND PRES 2SG
افشارید	V$افشارد+IND PRES 2PL#IMP 2PL
افشاریم	V$افشارد+IND PRES 1PL
افشان	V$افشاند+IMP 2SG
افشانت	V$افشاند+IMP 2SG PRO2SG
افشاند	V$افشاند+IND PAST 3SG#IND PRES 3SG
افشاندت	V$افشاند+IND PRES 3SG PRO2SG#IND PAST 3SG PRO2SG
افشاندش	V$افشاند+IND PRES 3SG PRO3SG#IND PAST 3SG PRO3SG
افشاندم	V$افشاند+IND PRES 3SG PRO1SG#IND PAST 1SG#IND PAST 3SG PRO1SG
افشاندمی	V$افشاند+SUB IRRP 1SG
افشاندن	V$افشاند+INF
افشاندند	V$افشاند+IND PAST 3PL
افشاندنش	V$افشاند+INF PRO3SG
افشانده	V$افشاند+PP
افشانده‌ام	V$افشاند+IND 1SG PERF#PP PRO1SG
افشانده‌اند	V$افشاند+IND 3PL PERF
افشانده‌ای	V$افشاند+IND 2SG PERF
افشانده‌ایم	V$افشاند+IND 1PL PERF
افشاندی	V$افشاند+SUB IRR 3SG#SUB IRRP 3SG#IND PAST 2SG
افشاندیم	V$افشاند+IND PAST 1PL
افشانش	V$افشاند+IMP 2SG PRO3SG
افشانم	V$افشاند+IMP 2SG PRO1SG#IND PRES 1SG
افشانند	V$افشاند+IND PRES 3PL
افشانی	V$افشاند+IND PRES 2SG
افشانید	V$افشاند+IND PRES 2PL#IMP 2PL
افشانیم	V$افشاند+IND PRES 1PL
افشانیی	V$افشاند+SUB IRR 2SG
افشر	V$افشرد+IMP 2SG
افشرد	V$افشرد+IND PAST 3SG#IND PRES 3SG
افشردم	V$افشرد+IND PRES 3SG PRO1SG#IND PAST 1SG#IND PAST 3SG PRO1SG
افشردن	V$افشرد+INF
افشردند	V$افشرد+IND PAST 3PL
افشرده	V$افشرد+PP
افشرده‌ام	V$افشرد+IND 1SG PERF#PP PRO1SG
افشرده‌اند	V$افشرد+IND 3PL PERF
افشرده‌ای	V$افشرد+IND 2SG PERF
افشرده‌ایم	V$افشرد+IND 1PL PERF
افشردی	V$افشرد+SUB IRR 3SG#SUB IRRP 3SG#IND PAST 2SG
افکن	V$افکند+IMP 2SG
افکنت	V$افکند+IMP 2SG PRO2SG
افکند	V$افکند+IND PAST 3SG#IND PRES 3SG
افکندت	V$افکند+IND PRES 3SG PRO2SG#IND PAST 3SG PRO2SG
افکندست	V$افکند+IND 3SG PERF
افکندش	V$افکند+IND PRES 3SG PRO3SG#IND PAST 3SG PRO3SG
افکندشان	V$افکند+IND PRES 3SG PRO3PL#IND PAST 3SG PRO3PL
افکندم	V$افکند+IND PRES 3SG PRO1SG#IND PAST 1SG#IND PAST 3SG PRO1SG
افکندمت	V$افکند+IND PAST 1SG PRO2SG
افکندمش	V$افکند+IND PAST 1SG PRO3SG
افکندمی	V$افکند+SUB IRRP 1SG
افکندن	V$افکند+INF
افکندنت	V$افکند+INF PRO2SG
افکندند	V$افکند+IND PAST 3PL
افکندنش	V$افکند+INF PRO3SG
افکنده	V$افکند+PP
افکنده‌ئی	V$افکند+IND 2SG PERF
افکنده‌ام	V$افکند+IND 1SG PERF#PP PRO1SG
افکنده‌اند	V$افکند+IND 3PL PERF
افکنده‌ای	V$افکند+IND 2SG PERF
افکنده‌ایم	V$افکند+IND 1PL PERF
افکنده‌ست	V$افکند+IND 3SG PERF
افکندی	V$افکند+SUB IRR 3SG#SUB IRRP 3SG#IND PAST 2SG
افکندید	V$افکند+IND PAST 2PL
افکندیم	V$افکند+IND PAST 1PL
افکنش	V$افکند+IMP 2SG PRO3SG
افکنم	V$افکند+IMP 2SG PRO1SG#IND PRES 1SG
افکنند	V$افکند+IND PRES 3PL
افکنندش	V$افکند+IND PRES 3PL PRO3SG
